user_id,referrer_type,days_since_purch
7742520,saved_search,82
8814122,search,99
8277174,ymal,79
6505844,obsessions,85
2837252,obsessions,8
8377118,obsessions,68
2035614,browse_search,45
4085224,flash_sale,13
8085426,obsessions,49
8635124,ymal,55
3879938,saved_search,56
6099470,carousel,52
6864526,flash_sale,5
4531872,search,92
813964,obsessions,88
8577424,search,64
9054256,obsessions,77
5356974,flash_sale,94
1035624,flash_sale,77
6030364,search,92
7343528,search,13
8367218,browse_search,47
6600602,obsessions,76
2364096,obsessions,74
2864572,obsessions,12
8791420,obsessions,96
6075526,saved_search,37
5999750,obsessions,99
9341888,obsessions,16
8679286,obsessions,21
8350184,obsessions,101
9184112,search,49
1607256,flash_sale,56
759192,ymal,100
1015586,flash_sale,67
2229844,Misc,18
1306334,obsessions,87
6202740,flash_sale,71
771298,saved_search,9
3492174,obsessions,78
5646796,ymal,42
6288568,obsessions,30
8906832,obsessions,96
7884322,obsessions,36
9084964,search,17
978236,obsessions,4
8926126,flash_sale,93
825708,obsessions,97
8027804,Misc,15
3321734,obsessions,99
8788180,browse_search,48
8383664,obsessions,21
3959992,search,45
8478938,search,17
5954374,search,85
196772,obsessions,57
6908828,obsessions,85
1735708,obsessions,84
199442,flash_sale,57
8163848,obsessions,97
4394600,obsessions,13
8117156,obsessions,66
6509476,obsessions,9
3603034,obsessions,50
7959168,ymal,49
4331128,search,76
6554462,obsessions,41
4937276,obsessions,40
8991864,browse_search,3
3365100,obsessions,99
9203306,obsessions,45
8404098,obsessions,78
8940754,flash_sale,101
9372418,obsessions,9
7020806,ymal,56
9033504,obsessions,64
7158346,saved_search,1
7180004,search,95
3919986,search,37
9010950,flash_sale,91
5955288,Misc,41
4836948,flash_sale,22
9110602,search,66
3774036,obsessions,63
4410014,saved_search,76
9151812,search,57
8598030,obsessions,69
6563958,obsessions,84
8792504,obsessions,32
9272644,search,33
6060858,obsessions,33
481536,browse_search,48
6647008,obsessions,48
3526074,search,4
8106802,obsessions,71
6562300,saved_search,32
7445796,search,6
8198792,obsessions,57
5275346,saved_search,39
8287280,search,96
6577278,Misc,31
9012852,Misc,58
7471106,obsessions,74
5494798,obsessions,64
4033714,browse_search,38
5329310,search,71
511948,flash_sale,76
5940166,flash_sale,40
7755386,search,39
3844954,search,39
657230,obsessions,73
7949274,search,80
9266386,obsessions,23
8179288,flash_sale,53
7626090,obsessions,38
8712552,flash_sale,87
1574550,obsessions,41
4789946,search,81
8552060,search,99
3367686,flash_sale,37
8779380,flash_sale,80
887910,obsessions,78
7659716,obsessions,10
9168534,obsessions,35
2977646,saved_search,53
629022,Misc,65
8742870,Misc,86
7580686,obsessions,70
2054,search,23
3360336,Misc,41
1238106,ymal,77
8513758,obsessions,81
6136506,obsessions,77
3491590,shop_browse_categories,11
9123680,obsessions,35
249174,obsessions,94
8267542,saved_search,29
9322788,obsessions,23
4526322,saved_search,75
8893990,search,67
3787074,obsessions,99
6552664,ymal,87
7018082,obsessions,19
6429544,search,80
8020292,obsessions,35
8620486,search,40
3299598,Misc,41
3731176,Misc,17
9327850,saved_search,22
6354044,browse_search,78
322656,search,85
7983530,obsessions,46
8793036,obsessions,74
7830156,obsessions,27
1666666,search,24
9404716,shop_browse_categories,8
7524098,search,96
3564258,search,89
9226228,flash_sale,25
3888448,saved_search,69
3447544,search,34
8369472,Misc,29
1993952,feeds,14
698450,obsessions,6
8558582,search,89
8789502,browse_search,64
1084502,saved_search,6
9053626,ymal,72
1302430,search,11
9196968,obsessions,5
8117078,search,17
1029378,search,93
5371882,search,41
4452228,obsessions,97
8457778,obsessions,89
3814342,saved_search,65
4827860,saved_search,37
8929612,obsessions,101
7039840,obsessions,18
7945304,saved_search,24
758738,Misc,79
6689838,search,96
9072588,browse_search,56
7438592,obsessions,4
127024,saved_search,33
5577522,search,48
9209138,ymal,39
8508694,obsessions,79
9242738,search,39
5004554,obsessions,6
4731478,search,50
9309822,obsessions,13
9064846,search,77
7510636,flash_sale,101
8988638,obsessions,97
4148018,obsessions,92
9088632,ymal,35
6823366,obsessions,82
8825860,search,50
5542230,flash_sale,2
5443312,Misc,97
9052198,obsessions,50
9358352,search,9
6380140,obsessions,36
8371454,search,75
8568584,Misc,79
3920418,obsessions,54
5558984,feeds,91
8863186,saved_search,43
3999140,saved_search,22
6769794,flash_sale,29
1480194,obsessions,79
9201216,saved_search,44
5816266,obsessions,91
3443338,flash_sale,52
1186842,obsessions,17
2223388,Misc,87
7782310,obsessions,64
8692644,search,92
9418228,obsessions,5
9112838,flash_sale,59
8582456,Misc,89
1511582,flash_sale,68
9401346,obsessions,7
530618,flash_sale,100
7979916,obsessions,33
2374394,obsessions,67
1408740,flash_sale,92
9116930,saved_search,63
2670870,search,15
8988638,flash_sale,85
8136636,obsessions,85
4148018,flash_sale,65
1738052,Misc,23
1660428,search,49
4891792,search,69
852504,obsessions,53
1861392,flash_sale,92
270214,flash_sale,18
7858710,obsessions,37
4554084,search,56
5925486,flash_sale,17
9245078,obsessions,35
542850,obsessions,80
6769794,obsessions,66
6841938,obsessions,21
4393486,Misc,43
2281202,obsessions,51
7209674,obsessions,36
8434162,browse_search,19
7190872,search,28
9289160,carousel,16
7732740,search,46
9226162,ymal,9
7782310,flash_sale,91
3891580,obsessions,101
2217574,browse_search,84
5413818,obsessions,51
9112838,obsessions,59
1511582,obsessions,55
8095394,obsessions,55
530618,obsessions,101
2200834,obsessions,99
9230206,search,43
7347842,saved_search,32
3787074,flash_sale,85
7957958,obsessions,54
9351782,saved_search,11
9006894,saved_search,81
9184168,obsessions,5
6445240,obsessions,3
8062380,search,37
326610,carousel,25
1902156,obsessions,76
8793036,flash_sale,75
8813972,search,89
6181582,Misc,62
2000936,search,80
1330082,obsessions,44
9226228,obsessions,25
2941400,ymal,71
3767856,carousel,48
535966,flash_sale,83
8954724,flash_sale,40
9095948,search,11
240060,search,56
6887040,saved_search,81
4058012,saved_search,49
5653146,ymal,18
1981354,obsessions,68
7506786,search,101
8721908,obsessions,62
8415336,Misc,95
3909072,flash_sale,89
3167758,saved_search,6
9236108,browse_search,39
1080814,obsessions,74
2588376,search,11
6597054,flash_sale,86
7599768,obsessions,33
9038978,obsessions,63
8507834,obsessions,72
9403142,search,8
2541338,saved_search,6
5638512,Misc,41
8564600,obsessions,2
8003342,deeplink,41
8214406,saved_search,18
7624658,Misc,68
1168660,feeds,68
2592478,obsessions,11
8198792,flash_sale,35
1401136,obsessions,81
5494798,flash_sale,26
833402,search,23
2379744,flash_sale,28
5940166,obsessions,84
8609352,obsessions,86
7257758,Misc,36
8338952,flash_sale,57
7696098,search,45
9266386,flash_sale,13
8179288,obsessions,53
2841134,feeds,41
131762,search,16
6184058,saved_search,85
8712552,obsessions,101
2054540,flash_sale,96
1574550,flash_sale,36
7436644,search,98
2822670,saved_search,3
8312522,search,82
6002178,search,47
8779380,obsessions,80
9168534,flash_sale,35
8909302,Misc,98
6288082,Misc,92
6824626,search,39
9167442,search,53
2037296,flash_sale,38
9127262,search,52
212500,saved_search,12
1958756,browse_search,99
3754224,search,22
194650,search,76
6526628,obsessions,86
5539092,saved_search,42
9123680,flash_sale,43
2366260,search,41
9049262,browse_search,30
8511958,flash_sale,21
855986,Misc,22
9054168,search,78
7730374,saved_search,85
1120028,search,12
9163154,obsessions,54
1735708,flash_sale,49
1823490,obsessions,19
504422,search,61
6283218,search,83
6509476,flash_sale,9
7129548,ymal,14
8278566,obsessions,53
2001018,obsessions,52
4479600,obsessions,48
8079588,Misc,22
6850650,browse_search,101
3364144,search,35
7905322,search,6
8566150,obsessions,96
873572,obsessions,85
8725850,obsessions,69
6418620,flash_sale,39
3294386,search,4
3365100,flash_sale,52
3613336,saved_search,29
9087372,obsessions,65
8520410,Misc,28
48212,obsessions,92
7519682,flash_sale,75
8950920,obsessions,77
1991716,obsessions,39
8345144,search,93
8190204,search,95
8518226,obsessions,29
7762890,obsessions,53
7010638,Misc,10
8472144,saved_search,28
6948170,search,100
6185316,obsessions,15
9314076,obsessions,25
5675214,flash_sale,78
8792504,flash_sale,35
4441714,search,72
7996702,obsessions,72
8791468,saved_search,72
8840538,search,98
4218364,search,36
9391404,obsessions,11
6667632,search,37
7458514,Misc,15
3531424,browse_search,9
2229042,obsessions,66
8931628,search,79
5356974,obsessions,76
1035624,obsessions,90
8275032,flash_sale,71
9214510,browse_search,16
1986642,search,99
6455874,ymal,22
1976164,search,85
6088076,obsessions,100
9039540,obsessions,79
9120292,browse_search,64
9314546,search,25
9260872,obsessions,34
9223328,obsessions,44
3966678,obsessions,67
7790134,search,12
6213972,obsessions,93
1607256,obsessions,45
9150458,search,13
8184664,search,73
7412202,obsessions,72
5011258,search,44
8634118,obsessions,53
1015586,obsessions,89
5854712,flash_sale,36
9213710,saved_search,9
3445026,browse_search,22
8929608,Misc,7
6202740,obsessions,71
9232740,search,43
1635656,search,71
3492174,flash_sale,24
318086,flash_sale,61
7466346,flash_sale,46
6285890,flash_sale,23
4426672,saved_search,11
7884322,flash_sale,96
9174676,search,52
7321054,search,48
7992624,saved_search,53
7824934,ymal,46
8926126,obsessions,89
6379234,search,76
5734546,saved_search,22
825708,flash_sale,35
6238040,feeds,11
3378968,search,56
8159372,Misc,44
2095812,flash_sale,96
8742694,saved_search,50
7637742,obsessions,48
1200542,obsessions,72
812438,flash_sale,13
6592500,flash_sale,89
9104990,deeplink,31
9021094,search,87
204602,search,28
6949216,ymal,54
6171482,search,33
5499186,search,42
8483140,saved_search,15
1350064,search,92
8295716,search,92
8878786,flash_sale,72
9087188,search,72
3275444,obsessions,45
8996036,flash_sale,13
8035254,search,39
733150,saved_search,35
4698686,search,78
8881810,obsessions,87
8743174,obsessions,35
2837252,flash_sale,8
7728044,obsessions,40
9159202,obsessions,55
8767082,search,37
2060158,obsessions,19
6185580,Misc,19
1777200,flash_sale,54
6344824,search,70
174420,ymal,47
8142874,obsessions,14
2762472,flash_sale,35
660158,Misc,54
3721240,carousel,28
777390,obsessions,88
1315224,search,52
5389954,search,67
781072,saved_search,29
813964,flash_sale,18
265948,saved_search,17
8410412,obsessions,57
9013752,obsessions,91
7530498,obsessions,51
3375092,obsessions,77
8566526,obsessions,80
4432030,saved_search,53
8701190,saved_search,53
1454936,Misc,45
7037726,search,51
1845412,flash_sale,45
7973370,Misc,70
5643182,flash_sale,93
9162378,Misc,50
1782438,saved_search,86
1089040,search,69
1002270,obsessions,11
606708,saved_search,46
8479318,flash_sale,80
6789806,flash_sale,33
6852336,flash_sale,41
9102886,saved_search,65
6460420,obsessions,85
2397780,search,43
8969464,browse_search,88
8759404,obsessions,90
5710342,obsessions,17
2386620,saved_search,73
7653808,flash_sale,19
2045988,search,91
9039404,ymal,48
8917114,browse_search,62
6067176,ymal,92
9395566,obsessions,10
507388,obsessions,101
330300,obsessions,34
3846710,feeds,40
512444,obsessions,100
7394540,obsessions,97
8274136,search,75
7709760,saved_search,43
7957014,obsessions,26
8263698,search,17
809912,flash_sale,93
8060660,Misc,71
120516,search,1
8463604,flash_sale,41
7489650,search,87
537496,Misc,22
8429960,obsessions,59
9168466,flash_sale,13
9059282,obsessions,74
6439182,search,43
373234,search,100
6709892,obsessions,48
9156874,search,30
367540,obsessions,97
900312,obsessions,41
609304,saved_search,75
5484934,Misc,55
6742394,flash_sale,33
346552,search,76
2354746,obsessions,41
1870308,search,88
6908478,obsessions,101
4406866,flash_sale,92
6961862,obsessions,23
4328198,obsessions,17
3340108,flash_sale,31
8581898,flash_sale,44
8699986,obsessions,80
4435270,Misc,23
9164012,obsessions,54
1862634,browse_search,51
7955514,search,92
8692408,search,85
8908578,flash_sale,93
9370746,search,5
8466322,saved_search,7
1113834,flash_sale,20
6619006,Misc,71
8652140,flash_sale,44
6820792,Misc,33
8923106,obsessions,59
7164346,Misc,93
9006534,browse_search,85
4341268,obsessions,10
7274496,obsessions,56
5641414,flash_sale,55
6933584,search,12
5919516,saved_search,49
2903176,search,97
6692284,obsessions,90
4304544,saved_search,73
3912778,Misc,5
5670584,obsessions,80
1897654,search,66
6286814,Misc,52
4132856,obsessions,95
7350044,obsessions,15
26234,search,37
9269122,search,25
1088360,saved_search,33
8410632,search,10
795032,search,43
1205644,search,101
6311994,Misc,16
6791260,obsessions,76
310840,browse_search,62
3274350,obsessions,92
3405478,obsessions,30
8997494,ymal,26
3730274,browse_search,83
7040978,obsessions,86
7625156,search,84
7802098,obsessions,60
8934436,obsessions,81
8691074,browse_search,85
1541808,obsessions,50
6376836,obsessions,41
6734406,search,82
1879424,search,9
8577306,obsessions,37
5591438,obsessions,13
7249026,obsessions,65
5584114,search,81
6113252,search,82
7773018,flash_sale,100
8805764,obsessions,55
7688326,search,13
3382722,Misc,86
7620174,obsessions,37
7955204,obsessions,11
4096272,Misc,99
8902884,saved_search,22
3336638,flash_sale,38
6365792,obsessions,97
9058988,search,76
4402308,saved_search,31
8076408,search,65
8666154,obsessions,68
6654178,obsessions,22
7526850,saved_search,9
8421166,ymal,55
344556,search,26
7502966,saved_search,71
3273620,search,16
5607244,search,96
1384364,flash_sale,49
8581310,flash_sale,26
7793136,obsessions,58
8073142,ymal,55
7385730,browse_search,99
7798556,flash_sale,85
313826,obsessions,57
8053890,browse_search,78
8256816,browse_search,93
5663410,ymal,24
4160508,flash_sale,57
8104660,obsessions,9
7652098,obsessions,71
146248,obsessions,57
9224634,Misc,19
354820,search,84
3178990,obsessions,55
7322040,obsessions,8
9087706,obsessions,40
361464,saved_search,2
9307528,obsessions,14
9064330,obsessions,73
459124,obsessions,85
8947092,ymal,18
9271532,obsessions,23
8439276,ymal,83
9243162,obsessions,33
6522860,obsessions,50
9228382,Misc,31
22698,flash_sale,74
9006262,saved_search,56
9030494,obsessions,87
7282278,saved_search,13
7853812,Misc,99
6765496,search,86
8303220,obsessions,69
9078126,saved_search,70
8307356,obsessions,17
4262298,obsessions,13
9256914,obsessions,36
5179782,Misc,72
6290874,search,99
6673546,obsessions,64
8489256,obsessions,13
7756026,obsessions,81
6523706,obsessions,51
6166042,Misc,56
1133798,browse_search,55
1887084,Misc,20
9374880,obsessions,13
6496582,obsessions,11
7683460,obsessions,29
9309774,shop_browse_categories,21
8422108,search,12
4162852,obsessions,85
2655154,search,78
8237238,obsessions,57
6768358,obsessions,9
8987476,obsessions,79
4884748,obsessions,53
962856,flash_sale,36
1303332,obsessions,30
1215692,obsessions,35
8717528,search,19
3767798,obsessions,93
8198914,browse_search,35
9242904,obsessions,37
6118512,obsessions,25
6592212,ymal,99
8415136,obsessions,59
7394242,search,94
862680,Misc,44
5635208,obsessions,65
7378384,obsessions,87
9097186,obsessions,69
66784,search,22
1647518,browse_search,16
4489636,saved_search,78
9253046,search,3
3359994,Misc,39
9321018,obsessions,24
8731678,search,93
1706736,search,85
6986688,search,58
9105258,browse_search,36
7433924,obsessions,70
469502,search,37
778518,search,61
8301250,flash_sale,88
2580826,obsessions,66
8219280,obsessions,95
8961622,browse_search,88
7495198,obsessions,13
1384834,flash_sale,47
1543720,search,39
329974,obsessions,90
484708,search,56
2344380,search,65
9308788,obsessions,26
524174,obsessions,30
7293682,obsessions,13
4693162,saved_search,84
6692682,obsessions,77
7642662,Misc,36
9292032,obsessions,6
9156272,search,56
8099126,search,69
3540100,Misc,13
8483792,saved_search,18
9112978,obsessions,57
8091412,obsessions,2
2819018,obsessions,100
6426638,saved_search,35
5747264,obsessions,96
6882184,search,19
6735728,obsessions,65
722814,saved_search,24
8982136,Misc,51
9391276,flash_sale,10
7472158,saved_search,8
8654544,ymal,51
6093786,obsessions,101
9140874,obsessions,48
9074268,flash_sale,71
1607092,search,76
6071032,search,10
2226972,ymal,66
4083514,flash_sale,21
7273154,search,45
9292924,search,30
4215674,ymal,44
7383702,Misc,77
6147222,search,97
5728712,obsessions,5
377210,obsessions,4
5785458,feeds,49
2575276,carousel,53
5967498,Misc,35
5931780,obsessions,85
6787132,search,13
2804284,obsessions,13
8444314,flash_sale,50
6173772,flash_sale,22
4315704,obsessions,20
8968012,saved_search,32
6110740,obsessions,1
6996754,obsessions,83
7243186,feeds,72
9313776,flash_sale,17
2019608,carousel,25
6507422,obsessions,23
6031094,flash_sale,16
8767258,flash_sale,5
1420610,obsessions,14
7186854,flash_sale,57
7406928,search,65
78584,saved_search,80
4182,saved_search,37
5685750,Misc,73
7384728,obsessions,87
8239972,search,83
1934754,obsessions,58
9033812,browse_search,45
8672866,obsessions,29
7000794,obsessions,12
6771296,obsessions,67
6668338,obsessions,29
8633942,obsessions,86
6455198,obsessions,57
913850,search,43
8716690,search,10
3846710,Misc,18
447182,flash_sale,67
8972972,obsessions,80
6011578,search,72
7178,obsessions,38
5199300,ymal,28
7489634,obsessions,46
6602272,saved_search,11
8904224,obsessions,41
8193030,obsessions,79
2521212,feeds,12
123518,search,14
7738900,search,99
8095324,Misc,68
9287908,obsessions,20
1860,search,79
6411198,search,101
9273312,search,33
4262456,search,39
8939452,saved_search,30
9276980,obsessions,30
2006068,obsessions,39
6615378,obsessions,44
2062392,obsessions,2
5974996,obsessions,99
8538000,obsessions,95
9184940,obsessions,31
9064988,search,78
2672906,saved_search,8
21066,Misc,87
6553004,saved_search,71
7505004,Misc,53
9000974,saved_search,38
5652346,search,37
1989454,search,74
7418032,flash_sale,32
9093268,flash_sale,35
9267226,search,26
7791820,obsessions,88
9180432,obsessions,44
118744,obsessions,9
1063764,search,95
9228204,obsessions,42
955496,saved_search,81
1311448,saved_search,22
8990094,obsessions,22
735798,obsessions,57
5953740,saved_search,16
2021324,flash_sale,85
5740780,obsessions,69
5696312,obsessions,36
7532074,flash_sale,23
8990378,search,33
9008032,search,37
8334768,flash_sale,30
3363506,obsessions,100
9132496,obsessions,56
5619498,shop_browse_categories,21
1184368,search,57
2817268,browse_search,37
7935784,flash_sale,83
8511602,flash_sale,54
2329192,Misc,17
8374860,search,70
7890046,search,43
8848714,Misc,70
9010386,search,60
4266786,obsessions,95
338638,search,95
8408038,flash_sale,97
8605668,flash_sale,15
8729724,search,95
1083176,obsessions,97
7752962,search,73
8104860,search,55
6150748,search,19
7742520,carousel,20
2209538,search,8
1746926,Misc,8
7421456,flash_sale,101
1571382,search,82
6141432,obsessions,35
389906,search,94
8157034,obsessions,93
8600244,feeds,71
8605132,obsessions,46
153746,obsessions,84
9092892,obsessions,40
9354140,obsessions,14
7632968,flash_sale,40
2212536,browse_search,77
6529622,obsessions,41
8787468,browse_search,57
3623050,flash_sale,64
8873112,ymal,54
5971446,obsessions,7
8666728,obsessions,5
8287126,ymal,29
4215574,search,33
8151882,flash_sale,84
3061460,obsessions,40
6741800,obsessions,73
3210358,Misc,74
9362656,ymal,15
6113082,search,67
8420042,obsessions,28
3803336,flash_sale,71
6612748,flash_sale,20
4125556,saved_search,35
7386040,obsessions,56
8755852,obsessions,30
840758,ymal,98
3063754,Misc,8
9253742,search,35
2006294,obsessions,93
4695202,saved_search,67
9032140,saved_search,86
6811740,saved_search,83
8755510,obsessions,71
4297858,search,47
8078256,obsessions,91
8650192,obsessions,21
8360424,ymal,42
9400640,flash_sale,9
2376484,flash_sale,7
8822156,obsessions,55
2296836,obsessions,100
9375208,obsessions,11
6175934,search,88
9287032,obsessions,31
1016404,flash_sale,1
9305342,obsessions,25
8483060,obsessions,49
1747814,flash_sale,25
7772162,search,71
295424,saved_search,11
8597198,obsessions,78
7038928,obsessions,98
9240486,flash_sale,41
6590212,obsessions,80
8450322,Misc,71
7443056,flash_sale,78
7060550,saved_search,50
1133694,obsessions,40
9112708,obsessions,63
6011938,flash_sale,46
4718244,Misc,91
7356932,obsessions,94
8980604,obsessions,99
9098848,ymal,25
7426732,Misc,51
1769802,saved_search,82
7768018,saved_search,38
7885182,obsessions,95
8094446,search,76
3947702,search,49
2363336,browse_search,71
7702000,obsessions,29
2305356,obsessions,88
2257884,obsessions,11
112726,search,79
8780878,obsessions,57
6187754,Misc,28
7964712,flash_sale,90
4505924,obsessions,87
8952168,search,95
6673484,Misc,35
8781238,browse_search,2
8643068,search,36
5513360,search,42
1854154,search,92
4143068,obsessions,13
4867474,search,1
8992988,search,27
9085884,obsessions,72
9079440,search,75
8272358,obsessions,45
8456428,search,39
7023562,obsessions,79
6837228,obsessions,80
6642708,obsessions,48
7584194,Misc,44
6834716,saved_search,28
7486568,Misc,20
6469174,obsessions,95
1397934,browse_search,43
5560632,search,43
1957056,search,92
2894582,search,15
6791824,search,24
1059500,obsessions,90
4105712,obsessions,1
9163346,obsessions,54
8062380,ymal,35
78038,obsessions,76
5759434,flash_sale,13
3997728,flash_sale,87
6593070,obsessions,50
3069134,ymal,6
8751886,obsessions,43
2941400,search,59
7320562,flash_sale,46
9435114,search,2
6014998,search,24
985134,flash_sale,52
4205108,flash_sale,11
635980,obsessions,100
4273366,Misc,30
911238,shop_browse_categories,18
3259724,flash_sale,98
6371606,feeds,5
1229280,flash_sale,35
7461904,flash_sale,6
85190,browse_search,83
8806534,Misc,56
8169204,saved_search,33
4612368,search,21
7075192,flash_sale,78
8612340,obsessions,56
6373236,Misc,41
2929614,obsessions,6
2126804,obsessions,72
9310784,search,15
3338322,search,83
7271348,obsessions,79
4109982,obsessions,80
414356,flash_sale,16
9339242,obsessions,18
825052,ymal,46
4031216,browse_search,95
9130006,flash_sale,55
305108,obsessions,86
6975718,Misc,86
7891634,saved_search,47
8794242,Misc,2
1517858,search,34
7488210,Misc,47
1043614,obsessions,35
7573204,obsessions,50
7128992,saved_search,13
2159128,obsessions,100
3492200,search,37
599910,Misc,35
5551868,search,72
3495284,search,2
6116758,obsessions,8
686362,saved_search,52
9253926,Misc,28
7265410,obsessions,88
2747544,saved_search,77
7490936,search,96
3474402,search,77
2314802,feeds,93
2033970,obsessions,37
9114352,saved_search,58
4764630,browse_search,45
2594978,saved_search,8
4290840,flash_sale,15
9426410,obsessions,2
6832088,obsessions,57
3834330,flash_sale,50
8402444,flash_sale,99
9143914,saved_search,16
8626966,browse_search,64
8308940,search,1
8686826,obsessions,20
8592458,browse_search,18
7131768,obsessions,95
7508760,obsessions,67
8503616,saved_search,73
4637460,flash_sale,62
1326334,obsessions,93
7456872,obsessions,49
4778248,saved_search,80
7141810,obsessions,61
8475840,search,48
8471146,obsessions,24
8025660,flash_sale,92
8916264,flash_sale,65
9250606,flash_sale,38
8535440,search,87
8137502,saved_search,60
6460866,Misc,72
8816104,obsessions,69
3662856,search,52
6541150,saved_search,65
7405484,search,75
1372728,flash_sale,41
4568294,obsessions,87
7099090,obsessions,2
8744574,search,38
515352,browse_search,40
9398810,search,9
7992834,obsessions,4
9030166,obsessions,70
1627968,saved_search,22
7938496,search,74
8160546,obsessions,48
169548,search,74
7886850,saved_search,51
7124120,obsessions,24
173448,obsessions,35
6996510,Misc,57
2958012,obsessions,80
7114374,saved_search,74
6841750,obsessions,72
7460912,Misc,76
8893320,obsessions,97
6337332,flash_sale,76
9026102,search,84
7863470,search,86
8633122,saved_search,48
1468944,obsessions,8
4775298,search,71
8754162,saved_search,56
277904,flash_sale,53
7155494,Misc,41
7835278,saved_search,43
8553260,search,83
3017502,flash_sale,66
4265274,flash_sale,87
45986,flash_sale,40
695018,Misc,25
8466372,search,89
9019626,obsessions,65
8363874,saved_search,51
8442546,flash_sale,21
2907654,obsessions,36
1649786,browse_search,57
8672482,obsessions,24
7806874,flash_sale,25
3825312,obsessions,92
8656260,search,96
585194,flash_sale,35
3523250,search,95
5389782,obsessions,79
1190510,flash_sale,24
7845760,saved_search,73
6818096,search,67
9279072,obsessions,25
3881970,search,5
9055636,obsessions,55
7211860,search,25
2190110,obsessions,99
6723532,Misc,80
1223246,flash_sale,56
87748,browse_search,79
1025134,obsessions,47
3447412,search,76
3081782,search,55
4782242,flash_sale,72
2023076,saved_search,31
5950118,flash_sale,50
8296068,search,26
278316,saved_search,86
323630,obsessions,43
2729966,search,1
6941888,search,10
303106,obsessions,2
9005208,flash_sale,82
5876148,search,87
8399304,search,86
4756818,ymal,49
9263370,obsessions,32
4238232,search,74
7117690,flash_sale,11
7071314,search,49
2930102,search,56
2721346,obsessions,58
8829956,ymal,93
6014540,obsessions,51
9224484,search,9
7777546,flash_sale,66
8615824,search,19
8216056,ymal,67
7824934,search,81
7580944,search,27
6807022,feeds,10
6255140,search,7
1832168,obsessions,31
829940,search,95
6646870,saved_search,35
1847598,obsessions,53
8634206,search,73
6166182,obsessions,11
3642874,Misc,50
731956,obsessions,81
6744826,flash_sale,79
7895402,flash_sale,41
345646,saved_search,20
3822136,search,3
1788492,flash_sale,41
5025658,flash_sale,19
6245752,obsessions,83
6448362,saved_search,74
8825348,ymal,70
8433640,obsessions,76
9189114,saved_search,44
8523996,obsessions,9
8875540,saved_search,19
2408452,Misc,54
4604606,saved_search,8
4186824,Misc,68
9311298,browse_search,26
7391530,obsessions,85
3334,obsessions,98
4214212,obsessions,74
9306350,flash_sale,25
1821030,saved_search,12
6160508,obsessions,48
6315496,obsessions,72
1131972,Misc,79
1048666,search,83
5213006,saved_search,69
2944838,flash_sale,35
7910044,saved_search,58
7627822,carousel,31
9166158,saved_search,44
9423624,search,1
2294516,Misc,45
3166832,obsessions,70
6787894,obsessions,96
8946426,browse_search,97
2394030,obsessions,24
315922,search,77
8678020,Misc,39
2863252,flash_sale,35
8371984,search,16
6065722,flash_sale,53
3548680,obsessions,46
2291570,search,35
9291202,search,3
7257442,search,91
2324910,Misc,26
373234,ymal,64
3557206,browse_search,20
8784796,saved_search,61
8930958,Misc,44
2664006,search,85
9004204,Misc,76
8763892,ymal,66
9161532,obsessions,37
6352040,browse_search,32
8613142,obsessions,67
4110830,flash_sale,29
5922364,obsessions,35
9104990,obsessions,35
7838320,Misc,26
7433782,Misc,60
8012732,obsessions,85
8467752,obsessions,96
1235990,obsessions,71
9289396,obsessions,27
3383852,Misc,39
5713066,obsessions,101
2045988,ymal,43
8141156,browse_search,66
815970,obsessions,11
3950136,flash_sale,97
9021698,obsessions,76
9164788,obsessions,13
6996006,obsessions,39
419812,obsessions,38
329830,obsessions,95
7813418,saved_search,13
5924144,obsessions,78
8487896,Misc,23
1661170,search,48
6755508,saved_search,51
6830968,browse_search,16
4866166,browse_search,52
6842842,search,22
930462,obsessions,15
1657796,obsessions,22
4210018,flash_sale,57
9406842,saved_search,2
8831822,Misc,35
2359646,Misc,8
8830146,obsessions,50
7318422,search,69
7755434,obsessions,19
1641864,flash_sale,58
4027294,obsessions,10
5093876,search,56
7950546,search,66
5992064,search,77
8712364,search,82
4653740,Misc,32
7850608,flash_sale,54
7232274,obsessions,71
3084250,flash_sale,78
8086606,obsessions,65
6250122,ymal,12
525772,search,95
8560206,obsessions,47
8442650,obsessions,57
7382912,obsessions,97
6434792,saved_search,66
6843354,flash_sale,79
6916816,obsessions,89
107698,obsessions,90
839170,search,43
3196516,obsessions,30
2009332,Misc,43
9352814,flash_sale,12
2483360,search,12
3333112,obsessions,93
759828,obsessions,26
7907534,search,90
7376918,Misc,76
1992014,obsessions,12
8953252,flash_sale,10
6980306,search,74
6765496,ymal,42
2435858,obsessions,53
2550842,obsessions,52
8067560,saved_search,70
6416790,flash_sale,55
8924544,flash_sale,89
8678722,browse_search,41
7480160,obsessions,76
7117132,saved_search,11
5717960,search,9
5936952,search,69
7420698,obsessions,43
1726402,obsessions,76
3403946,obsessions,35
2631612,obsessions,44
8588550,obsessions,83
4319456,flash_sale,27
8303212,obsessions,42
7774974,Misc,79
7955814,obsessions,79
6298892,obsessions,83
2023542,feeds,17
5663410,search,93
6840742,flash_sale,47
1112742,flash_sale,76
9045272,obsessions,83
5324896,saved_search,57
9093954,obsessions,12
8860702,search,5
728378,search,38
7861814,search,76
6110722,obsessions,95
7891684,obsessions,52
6166704,search,78
2288218,search,68
8856170,deeplink,37
6108280,obsessions,92
71622,flash_sale,64
8865824,ymal,73
